Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
469.62814850000024,1765,,,,-0.02392578125,0.011328125,-0.97685546875,-0.1103779588354743,-0.6543678855215028,18.929338040927448,-0.04153353350478699,9298,4666,0.7862019466171859,53.93086479043774,6866.215812868291,0.01213347125777509,0.8331090025610518,0.35986328125,,
472.77127175000004,1770,,,,-0.01533203125,0.0109375,-0.97744140625,-0.111135627741955,-0.6576636438453084,18.922220085199307,-0.04106833316590745,9370,4685,0.7771037847615435,54.52078889763543,7030.265436561492,0.012062631351260147,0.8480721450691734,0.37626953125,,
475.93307975000005,1775,,,,-0.04287109375,0.0125,-0.9708984375,-0.11191692740910386,-0.6685490647908272,18.91021749606707,-0.04012370933253391,9400,4700,0.7587481904488576,55.0805280420578,7266.323321242589,0.012137490766561015,0.8818777037842975,0.41181640625,,
479.1528657500001,1780,,,,-0.0349609375,0.01181640625,-0.97490234375,-0.11286689434163939,-0.6774523246060927,18.90493719556833,-0.041781685094428714,9432,4716,0.7898801229817469,55.74040061215226,7063.159829673466,0.01215378847480244,0.8584589590718339,0.4080078125,,
482.47269400000016,1785,,,,-0.05947265625,0.00634765625,-0.97392578125,-0.11456440570233406,-0.6852439146767361,18.89233814539187,-0.041572795694453026,9497,4749,0.7854072364895328,56.96901310569717,7258.193498473729,0.012028361718860113,0.8730416668926534,0.4626953125,,
485.691759,1790,,,,-0.0255859375,0.01650390625,-0.98125,-0.11517788168129975,-0.6889293568197358,18.89077019647969,-0.041409641433530944,9538,4769,0.7822605323486477,57.52403346353766,7356.558256627647,0.011976364971877766,0.8810559164352831,0.4861328125,,
488.9826717500002,1795,,,,-0.0400390625,0.0013671875,-0.97412109375,-0.11588869331452176,-0.6910983057102065,18.884749946198678,-0.04112458529049494,9577,4789,0.7766275800841197,58.11403758150699,7487.833788092983,0.011892103232836366,0.8904601274896697,0.51904296875,,
492.17754249999996,1800,,,,-0.04716796875,0.0046875,-0.97392578125,-0.11754125753646134,-0.6975381002467287,18.875140322733113,-0.041618790721375754,9603,4802,0.7855624696954957,59.10173986410424,7534.210519353238,0.01180289587954263,0.8891038482111908,0.47978515625,,
495.2939020000002,1805,,,,-0.0330078125,0.0078125,-0.97119140625,-0.11856357043357917,-0.7061565240303068,18.867776455012674,-0.04303442069728335,9674,4837,0.8119631210774505,60.057419922087185,7405.968514154689,0.011758028809528108,0.870792165125399,0.51259765625,,
498.3577290000001,1810,,,,-0.03505859375,0.00732421875,-0.9728515625,-0.11961953089911267,-0.7132425269069143,18.858608762646636,-0.04203736588684016,9698,4849,0.7927668989028858,60.74413475852126,7679.189209312181,0.011741818157124655,0.9016251919742867,0.4962890625,,
